app_id,income,dti,age,bureau_score,new_to_credit,recent_arrears,utilisation,hardship_flag,segment
1803,26728.0,0.294,36,740.0,0,0,0.268,0,Core
1804,25761.0,0.356,31,638.0,0,0,0.422,0,Core
1805,30709.0,0.438,65,675.0,0,1,0.579,0,HighRisk
1806,15179.0,0.05,29,612.0,0,1,0.383,0,Core
1807,35135.0,0.22,68,766.0,0,1,0.477,0,Core
1808,29727.0,0.339,44,744.0,0,0,0.135,0,Value
1809,30149.0,0.308,69,678.0,1,0,0.468,0,Core
1810,41617.0,0.368,38,617.0,0,1,0.775,0,Value
1811,15011.0,0.352,48,764.0,0,0,0.705,0,Core
1812,15000.0,0.283,51,660.0,0,0,0.531,0,Core
1813,32723.0,0.257,37,619.0,0,1,0.604,0,Core
1814,29659.0,0.291,31,583.0,0,0,0.368,0,HighRisk
1815,31557.0,0.458,46,644.0,0,0,0.907,0,Value
1816,25292.0,0.232,53,600.0,0,0,1.005,0,Value
1817,37516.0,0.312,33,646.0,0,0,0.586,0,Core
1818,41209.0,0.342,58,721.0,0,1,1.12,0,Value
1819,35221.0,0.507,52,659.0,0,0,0.4,0,Core
1820,27139.0,0.284,29,700.0,0,0,0.275,0,Value
1821,15000.0,0.435,66,640.0,0,0,0.394,0,Core
1822,38919.0,0.468,23,684.0,1,0,0.502,0,Value
1823,45597.0,0.312,53,786.0,0,1,1.059,0,Core
1824,37257.0,0.295,42,661.0,1,0,0.488,0,Core
1825,21854.0,0.281,53,701.0,0,0,0.361,0,Value
1826,37640.0,0.289,58,594.0,1,0,0.352,0,Core
1827,40182.0,0.423,54,764.0,1,0,0.801,0,Core
1828,51307.0,0.348,52,654.0,0,0,0.769,0,HighRisk
1829,21881.0,0.348,62,738.0,0,0,0.443,0,Core
1830,27467.0,0.185,55,673.0,0,0,0.137,0,Value
1831,38621.0,0.204,60,714.0,0,0,0.302,0,Value
1832,30336.0,0.577,40,717.0,0,0,0.929,0,Value
1833,20109.0,0.299,30,655.0,0,0,0.702,0,Core
1834,34376.0,0.227,32,740.0,0,0,0.564,0,Value
1835,36408.0,0.492,50,638.0,0,0,0.961,0,Core
1836,30662.0,0.354,47,723.0,0,0,0.981,0,Core
1837,32108.0,0.389,24,659.0,1,0,0.542,0,Value
1838,27159.0,0.303,31,699.0,0,1,0.546,0,HighRisk
1839,49881.0,0.282,68,655.0,1,0,0.422,0,Core
1840,21693.0,0.3,56,683.0,0,0,0.487,0,Core
1841,24208.0,0.154,57,621.0,0,0,0.223,0,Value
1842,29847.0,0.309,30,694.0,0,0,0.222,0,Core
1843,40442.0,0.356,24,682.0,1,0,0.171,0,Value
1844,17605.0,0.542,35,650.0,0,0,0.789,0,Core
1845,18796.0,0.33,62,677.0,0,0,0.206,0,Core
1846,15000.0,0.05,45,687.0,0,0,0.979,0,Value
1847,30075.0,0.309,59,646.0,0,0,0.389,0,HighRisk
1848,20102.0,0.649,44,673.0,0,0,0.932,0,Core
1849,25988.0,0.424,45,625.0,0,0,0.47,0,HighRisk
1850,37477.0,0.223,50,809.0,0,1,0.205,0,Core
1851,23753.0,0.391,67,738.0,0,0,0.832,0,Core
1852,32240.0,0.231,42,695.0,0,0,0.858,0,Core
1853,26775.0,0.158,50,744.0,0,0,0.351,0,Core
1854,37618.0,0.278,66,571.0,1,1,0.477,0,Value
1855,35112.0,0.331,39,539.0,1,0,0.351,0,Core
1856,23338.0,0.095,62,658.0,0,0,0.523,0,Core
1857,28028.0,0.182,47,604.0,1,0,0.574,0,Core
1858,42844.0,0.321,64,667.0,0,0,0.473,0,Value
1859,34121.0,0.271,43,691.0,0,0,0.15,0,HighRisk
1860,18234.0,0.367,51,731.0,1,0,0.422,0,Core
1861,37402.0,0.174,36,617.0,0,0,0.705,0,Core
1862,20341.0,0.406,52,702.0,0,0,0.504,0,HighRisk
1863,48746.0,0.178,36,681.0,0,0,0.478,0,Core
1864,42550.0,0.517,50,699.0,0,0,0.345,0,Value
1865,32908.0,0.114,59,651.0,0,1,0.416,0,Value
1866,31415.0,0.189,42,756.0,0,0,0.86,0,HighRisk
1867,27635.0,0.37,42,674.0,0,0,0.299,0,Core
1868,37703.0,0.52,36,778.0,0,0,0.709,0,Core
1869,26114.0,0.358,56,637.0,0,0,0.56,0,Core
1870,32288.0,0.388,50,721.0,0,0,0.604,0,Core
1871,40343.0,0.322,46,677.0,0,0,0.389,0,Core
1872,24425.0,0.197,22,662.0,1,1,0.473,0,HighRisk
1873,23965.0,0.261,26,715.0,1,1,0.549,0,Core
1874,19574.0,0.175,21,664.0,1,0,0.435,0,Core
1875,20485.0,0.167,62,534.0,0,0,0.623,0,Core
1876,15679.0,0.368,62,512.0,0,0,0.651,0,Core
1877,38386.0,0.185,24,750.0,1,0,1.028,0,Core
1878,56001.0,0.358,23,748.0,1,0,0.611,0,Core
1879,48965.0,0.164,59,784.0,1,0,0.129,0,Value
1880,16829.0,0.356,46,679.0,1,1,0.806,0,Value
1881,38319.0,0.261,36,609.0,0,0,0.505,0,Core
1882,48910.0,0.489,51,657.0,0,0,0.993,0,Value
1883,25339.0,0.359,32,681.0,0,1,0.874,0,Core
1884,30807.0,0.468,30,625.0,0,0,0.439,0,Core
1885,15000.0,0.229,39,771.0,0,0,0.709,0,HighRisk
1886,32642.0,0.327,64,803.0,0,1,0.419,0,HighRisk
1887,20491.0,0.202,58,706.0,0,0,0.551,0,Core
1888,31884.0,0.27,30,679.0,0,0,0.699,0,Core
1889,17216.0,0.289,48,609.0,0,0,0.795,0,Core
1890,35954.0,0.233,64,765.0,1,0,0.747,0,Core
1891,42556.0,0.174,67,684.0,1,1,0.566,0,Value
1892,22604.0,0.15,58,664.0,1,0,1.096,0,Core
1893,19972.0,0.05,27,706.0,1,0,0.47,0,HighRisk
1894,15000.0,0.193,32,648.0,0,0,0.196,0,Value
1895,27086.0,0.395,31,688.0,0,0,0.239,0,Core
1896,24257.0,0.128,28,601.0,1,0,0.874,0,HighRisk
1897,17277.0,0.156,29,740.0,0,0,0.533,0,Value
1898,34841.0,0.535,36,674.0,0,0,0.585,0,Core
1899,25400.0,0.244,48,744.0,0,0,0.431,0,Core
1900,20404.0,0.359,40,669.0,0,0,0.45,0,HighRisk
1901,24487.0,0.397,41,673.0,1,0,0.377,0,HighRisk
1902,43259.0,0.4,33,613.0,0,0,0.654,0,Core
1903,36718.0,0.137,28,722.0,0,0,0.529,0,Value
1904,28410.0,0.292,69,632.0,0,0,0.646,0,HighRisk
1905,36927.0,0.126,50,653.0,0,0,0.625,0,HighRisk
1906,19805.0,0.614,32,680.0,0,0,0.456,0,Core
1907,30071.0,0.129,60,687.0,0,0,0.229,0,Core
1908,31306.0,0.194,61,586.0,0,0,0.21,0,HighRisk
1909,25224.0,0.195,68,667.0,1,1,1.216,0,Core
1910,34628.0,0.14,28,724.0,0,0,0.875,0,Core
1911,22626.0,0.482,52,659.0,0,0,0.845,0,Value
1912,35541.0,0.611,69,668.0,0,0,0.402,0,Core
1913,36068.0,0.263,60,689.0,0,0,0.552,0,Value
1914,15000.0,0.162,32,673.0,0,0,0.371,1,Core
1915,45099.0,0.052,64,623.0,0,0,0.261,0,Value
1916,15000.0,0.291,41,678.0,0,0,0.42,0,Core
1917,23966.0,0.282,44,735.0,0,0,0.842,0,Value
1918,42569.0,0.242,48,622.0,0,0,0.735,0,Core
1919,26608.0,0.347,58,659.0,0,0,0.337,0,Core
1920,17798.0,0.367,26,604.0,1,0,0.481,0,HighRisk
1921,20276.0,0.359,47,732.0,0,1,0.715,0,Value
1922,42592.0,0.282,61,675.0,0,0,0.424,0,Core
1923,15176.0,0.188,47,633.0,0,0,0.568,0,Core
1924,44141.0,0.4,34,685.0,0,0,0.638,0,Value
1925,29165.0,0.322,23,614.0,1,1,0.636,0,HighRisk
1926,19588.0,0.427,47,623.0,1,0,0.606,0,Core
1927,24244.0,0.415,55,600.0,0,0,0.406,0,HighRisk
1928,20826.0,0.149,47,621.0,0,0,0.429,0,Core
1929,40263.0,0.148,68,755.0,1,0,0.301,0,Value
1930,38421.0,0.229,50,640.0,0,0,0.207,0,Core
1931,16290.0,0.193,45,706.0,0,0,0.525,0,Core
1932,25816.0,0.411,23,634.0,1,0,0.73,0,HighRisk
1933,21980.0,0.362,48,722.0,1,0,0.246,0,Core
1934,46757.0,0.452,29,624.0,0,0,0.61,0,HighRisk
1935,18536.0,0.368,56,682.0,1,0,0.723,0,Core
1936,52129.0,0.345,28,683.0,1,1,0.146,0,Core
1937,29388.0,0.464,65,808.0,0,0,0.49,0,HighRisk
1938,19798.0,0.376,35,715.0,0,0,0.912,0,Value
1939,23458.0,0.328,42,647.0,0,0,0.671,0,Core
1940,22459.0,0.498,28,718.0,0,0,0.138,0,Value
1941,19032.0,0.334,31,798.0,0,0,0.695,0,Core
1942,30736.0,0.283,66,590.0,0,0,0.385,0,HighRisk
1943,19346.0,0.219,34,634.0,1,0,0.702,0,Core
1944,15000.0,0.404,46,667.0,0,0,0.398,0,Core
1945,26033.0,0.468,69,657.0,0,0,0.538,0,Core
1946,15820.0,0.314,51,662.0,0,0,0.432,0,Value
1947,22851.0,0.477,23,608.0,1,0,0.551,0,HighRisk
1948,21630.0,0.084,38,757.0,0,0,0.425,0,Value
1949,21918.0,0.313,39,602.0,0,0,0.501,0,Core
1950,59894.0,0.315,34,669.0,0,0,0.291,0,Core
1951,30325.0,0.233,32,738.0,0,0,0.658,0,Core
1952,32399.0,0.606,45,678.0,0,0,0.589,0,HighRisk
1953,15967.0,0.312,39,626.0,0,0,0.194,1,Core
1954,23650.0,0.271,35,606.0,0,0,0.768,0,Value
1955,32060.0,0.323,41,667.0,0,0,0.511,0,Core
1956,20773.0,0.08,37,638.0,0,0,0.586,0,HighRisk
1957,40857.0,0.229,32,691.0,0,0,0.718,0,Core
1958,19517.0,0.438,43,603.0,0,0,0.622,0,Core
1959,26897.0,0.245,67,725.0,0,0,0.806,0,HighRisk
1960,24219.0,0.221,45,686.0,0,0,0.485,0,HighRisk
1961,31493.0,0.477,50,690.0,0,0,0.778,0,Value
1962,23762.0,0.481,69,759.0,0,0,0.577,0,Value
1963,27043.0,0.382,51,656.0,0,0,0.662,0,Value
1964,27374.0,0.265,31,640.0,0,0,0.639,0,Core
1965,22993.0,0.291,40,650.0,0,0,0.823,0,Core
1966,35235.0,0.224,44,669.0,0,0,0.709,0,Value
1967,32320.0,0.201,44,675.0,0,0,0.453,0,Value
1968,28825.0,0.195,28,634.0,0,0,0.409,0,Core
1969,25574.0,0.246,26,569.0,1,0,0.539,0,Core
1970,39293.0,0.196,38,649.0,0,0,0.383,0,Value
1971,27377.0,0.132,65,700.0,0,1,0.319,0,Core
1972,26706.0,0.346,56,687.0,0,0,0.082,0,Value
1973,30842.0,0.348,62,746.0,0,0,0.209,0,Value
1974,53842.0,0.524,29,788.0,0,0,0.987,0,Core
1975,18599.0,0.24,41,722.0,0,1,0.406,0,Core
1976,38927.0,0.356,49,756.0,0,0,0.969,0,Core
1977,15327.0,0.358,42,722.0,0,0,0.639,0,Core
1978,32082.0,0.29,41,774.0,0,0,0.539,0,Value
1979,51600.0,0.409,38,782.0,0,0,0.22,0,Value
1980,35279.0,0.413,23,732.0,1,0,0.551,0,HighRisk
1981,31562.0,0.359,63,719.0,1,0,0.966,0,Core
1982,24437.0,0.289,66,669.0,0,0,0.893,0,Value
1983,30057.0,0.277,24,678.0,1,0,0.61,0,Core
1984,27222.0,0.156,41,661.0,0,1,0.297,0,Value
1985,22582.0,0.223,46,714.0,1,0,0.339,0,Core
1986,26864.0,0.245,59,640.0,0,1,0.362,0,Value
1987,31870.0,0.185,69,669.0,0,0,0.831,0,Core
1988,22731.0,0.373,41,550.0,0,1,0.909,0,Core
1989,22422.0,0.464,57,775.0,0,0,0.593,0,HighRisk
1990,18470.0,0.211,66,668.0,1,0,0.483,0,Core
1991,34090.0,0.354,61,705.0,0,0,0.891,0,Core
1992,35985.0,0.196,35,760.0,0,0,0.335,0,Value
1993,32244.0,0.283,61,697.0,0,0,0.561,0,Core
1994,41681.0,0.237,41,759.0,0,0,0.652,0,Core
1995,30661.0,0.392,21,612.0,1,0,0.36,0,Core
1996,34105.0,0.239,58,812.0,0,0,0.41,0,Core
1997,33069.0,0.441,61,740.0,0,0,0.393,0,HighRisk
1998,28795.0,0.291,37,692.0,0,0,0.862,0,Value
1999,24691.0,0.242,43,758.0,0,0,0.971,0,Core
2000,64534.0,0.17,38,616.0,1,0,0.575,0,Core
